indv	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
HG00311	0.0094	0.0033	0.0121	-0.0155	6e-04	-0.0024	0.001	0.0074	0.0056	-0.0067	0.0055	-0.0098	7e-04	-0.0023	-0.0019	-0.0042	0.0027	0.0051	-0.0011	-0.0024
HG00313	0.0019	0.0211	0.0068	-0.009	0.0048	-9e-04	0.0071	-0.0024	9e-04	0.0167	-0.0047	7e-04	0.0024	0.0136	0.0085	-0.0066	-0.0017	-0.0051	-0.0028	0.0024
HG00315	0.0103	0.0126	0.0289	-0.003	0.0123	-0.0045	-0.0082	0.0094	9e-04	-0.0102	0.0037	0.0048	0.004	-0.0089	-0.0144	-0.0028	0.0046	-0.0073	-9e-04	-0.008
HG00318	0.0087	0.0278	0.0049	4e-04	0.0128	0.0148	-0.0229	0.0093	-0.0015	1e-04	-0.0087	2e-04	-0.0032	-0.0109	-0.0058	0.0048	-1e-04	8e-04	0.0086	0.0041
HG00319	0.0075	0.0202	0.0298	-0.0019	0.0084	3e-04	-0.0032	-0.0016	-0.0027	0.0087	-0.0061	0.0022	-0.0068	0.0015	0.0085	0.0025	0.0027	0.0037	0.0066	0.0031
HG00320	0.0096	-0.0069	0.043	-0.0011	0.0148	-0.0131	0.0057	0.0012	0.0053	-0.0066	0.0073	0.0113	0.0054	3e-04	-0.01	-0.0154	0.0083	-0.0122	-0.0137	-0.0125
HG00321	0.0095	0.0098	0.0231	-0.0026	0.0167	0.0098	-0.0135	0.0046	0.0072	-0.0013	-0.0028	0.0029	0.0025	-0.0047	-0.0081	-0.0092	0.0085	-0.0028	-0.0066	-0.0049
HG00323	0.0088	0.0205	-0.0023	-0.0212	4e-04	-0.0038	-0.0091	0.0204	-0.0077	-0.0067	2e-04	-0.0141	0.0053	-0.0027	-0.007	0.0034	-0.0015	0.0081	0.0094	6e-04
HG00324	0.0089	0.0168	-0.0051	-0.005	0.002	0.0024	-0.0078	0.013	-0.0039	-0.0039	-9e-04	-0.0047	0.0078	-0.0066	-0.0067	0.001	-4e-04	0.0037	0.0037	-4e-04
HG00325	0.0117	0.0043	0.0364	-5e-04	0.0111	-0.013	-0.002	0.0075	0.0082	-0.0082	0.0051	-4e-04	0.0031	-0.0056	-0.0095	-0.0092	0.0136	0.0018	-8e-04	-0.0101
HG00326	0.009	0.0116	0.0221	-0.0135	0.0134	0.0012	-0.0096	0.0101	-0.0019	0.0052	-0.008	-0.0024	-0.006	0.0021	0.0057	7e-04	0.0043	0.0084	0.0116	0.0019
HG00327	0.0094	0.012	0.0087	0.0064	0.0113	0.0091	-0.0129	0.001	0.0047	0.0124	-0.0113	-0.0071	0.0062	-0.0014	-0.0047	-0.0028	0.0043	0.009	-0.0042	-0.001
HG00328	0.0071	0.0097	0.0193	-0.0082	0.0038	-0.0045	-0.0053	0.0098	-5e-04	-0.0113	0.006	-0.0029	-0.0031	-0.0063	-0.0044	0.002	0.0041	-5e-04	0.0047	-2e-04
HG00329	0.0067	0.0137	0.0226	-0.0144	0.0061	-0.0075	0.0086	0.0052	0.0018	-0.006	0.0079	0.0066	0.0042	0.002	-0.008	-0.0107	-0.0079	-0.0204	-0.01	-0.0041
HG00330	0.0094	-0.0052	0.04	-2e-04	0.0049	-0.0139	-0.0034	0.0073	0.0098	-0.028	0.0196	0.0013	-0.0075	-0.0139	-0.0154	-0.0078	0.0169	-0.0089	-0.0059	-0.007
HG00331	0.0098	0.0144	-0.0027	-0.0096	0.0029	3e-04	-0.0034	0.0101	-0.0039	1e-04	-0.0016	-0.0043	0.0114	-5e-04	-0.0068	-0.0017	-0.0034	0.0021	-2e-04	-0.0028
HG00332	0.0087	0.0095	0.0222	0.0039	0.0095	-0.004	-0.001	0.0037	-0.0012	0.006	-0.0045	0.0027	0.0097	-7e-04	-0.0057	-0.0066	0.001	-2e-04	-0.0088	-0.0076
HG00334	0.0079	0.0218	-0.0103	-0.0172	-0.0109	0.0069	-0.007	6e-04	-7e-04	-0.0062	-0.0016	-0.0012	-0.0016	-0.0114	-0.0117	0.0066	0.0056	0.0057	-0.0044	-0.0079
HG00335	0.0115	0.0171	0.0016	0.0095	8e-04	-0.001	-0.006	0.0061	0	0.0015	-0.0037	-0.0064	0.0043	-0.0041	-0.0067	5e-04	0.0022	0.0051	-1e-04	-0.0024
HG00336	0.0058	0.0131	-0.0102	-0.0173	0.0081	0.0066	-0.0116	0.0157	-0.0057	-0.0041	-0.0032	-0.0033	0.0021	-0.0083	-0.009	0.0032	-0.0042	0	0.0072	-5e-04
HG00337	0.01	0.0125	-0.0049	-0.0145	0.0058	0.0105	-0.0106	0.0088	1e-04	-0.0037	-0.0019	-0.0087	0.0029	-0.0076	-0.0079	0.0034	-0.0029	0.0055	0.0039	-0.0012
HG00338	0.0086	-0.0042	0.0363	-0.031	0.01	-0.0106	-0.0021	0.0141	0.0033	-0.0161	0.0096	-0.007	-3e-04	-0.003	-0.0064	-0.0074	0.0101	0.0039	0.0027	-0.0037
HG00339	0.0074	0.0172	0.0116	5e-04	0.0161	0.0085	-0.02	0.0078	0.0051	0.0033	-0.007	-0.0095	0.0051	-0.0031	-0.0074	-0.0038	0.0133	0.0126	0.0065	-0.0028
HG00341	0.0077	0.0207	-0.0011	0.0127	-0.0015	0.0015	0.0036	-0.002	-0.0025	0.01	-0.0089	0.0037	0.0043	9e-04	0.002	-8e-04	-0.0034	0.0045	-2e-04	-0.001
HG00342	0.0084	-5e-04	0.0392	-0.0282	0.0025	-0.0153	0.0124	0.0038	0	-0.0124	0.0113	4e-04	-0.0035	0.0044	0.0028	-0.0041	0.0074	0.0024	0.0045	-0.0026
HG00343	0.0082	0.0208	-4e-04	0.0028	0.0103	0.0166	-0.011	0.003	0.0012	0.0098	-0.0117	0.0033	0.0067	-0.0029	-0.0043	0.001	-0.0029	0.0023	-0.0014	-0.0038
HG00344	0.0104	0.0034	0.0198	0.0084	-1e-04	-0.009	0.0045	0.0015	0.0027	-0.0149	0.0085	0.0059	0.0014	-0.0079	-0.0088	-0.0051	0.0071	-0.002	-0.0013	-0.0081
HG00345	0.0099	0.0078	0.0217	0.0019	0.0075	0.0011	-0.0085	0.0017	0.006	-0.0021	-0.0017	-0.0031	-0.0067	-0.0048	-6e-04	-0.0021	0.0096	0.0077	0.0036	-8e-04
HG00346	0.0116	0.0125	-0.0088	0.0146	-0.0088	-0.006	-0.0083	0.0089	-0.001	-0.0155	0.0085	-0.0055	-4e-04	-0.0132	-0.0107	0.0052	0.0027	8e-04	0.0039	-2e-04
HG00349	0.0089	1e-04	0.0084	-0.0242	7e-04	-0.0039	-0.0034	0.0117	0.0026	-0.0102	0.0068	-0.0105	-3e-04	-0.002	-0.001	-0.0028	0.0084	0.008	0.001	8e-04
HG00350	0.0112	0.0124	0.0052	0.0135	-0.0095	-0.0156	0.003	0.0027	0.002	-0.006	0.0058	-0.0065	0.0068	-0.003	-0.0089	-1e-04	0.008	0.0037	-0.0019	-0.0059
HG00351	0.0069	0.0127	-0.0092	-0.0108	0.001	2e-04	-0.0075	0.0121	-0.0048	-0.0011	-0.0023	-0.0063	0.0081	-3e-04	-0.0037	-0.0035	-0.0034	-0.0017	-2e-04	8e-04
HG00353	0.0081	0.0234	7e-04	-0.025	0.0128	0.0114	-0.0096	0.0129	-0.0049	0.0064	-0.01	-0.0046	0.0166	7e-04	-0.0095	-0.002	-0.0036	0.0062	4e-04	-0.0053
HG00355	0.0078	0.0038	0.019	0.0034	0.0026	-0.005	-0.0035	0.0054	0.0067	-0.0197	0.0134	-0.0034	0.0017	-0.0124	-0.0122	-9e-04	0.0141	0.0012	0.0028	-0.0062
HG00356	0.0106	-0.0053	0.0165	0.0069	-0.0067	-0.0115	0.0016	-4e-04	0.009	-0.0214	0.0147	-9e-04	-0.0108	-0.0086	-0.0041	-0.0012	0.0138	0.0017	0.0067	-0.0034
HG00357	0.0117	0.0092	0.0301	-6e-04	0.0032	-0.0011	-0.0027	0.0036	0.0013	-0.0066	0.0037	-8e-04	0.0014	-0.0109	-0.0087	-1e-04	0.0027	0.0015	-0.0084	-0.0059
HG00358	0.0106	0.0038	0.021	0.0018	0.004	-2e-04	-0.0032	-0.0019	0.009	-0.0046	0.0022	-0.0013	-0.0051	-0.002	-4e-04	-0.0027	0.0109	0.0074	0.0047	-0.0027
HG00360	0.0095	0.016	-0.0078	-0.014	-0.0039	-0.0073	-0.0043	0.0182	-0.0066	-0.0099	0.0067	-0.009	0.0123	-0.0086	-0.0148	0.0026	-0.0038	0.0012	-0.0036	-0.0062
HG00361	0.0073	0.001	0.0428	-0.0292	0.0136	0.0039	-0.0016	0.0013	0.009	-0.0076	0.0048	-7e-04	-0.0084	-0.0025	9e-04	-0.0048	0.0115	0.0049	-9e-04	-0.0056
HG00362	0.01	0.0123	0.0077	0.0015	0.0099	0.007	-0.016	0.0089	0.004	-0.0097	0.0013	-0.0025	0.0101	-0.0124	-0.0213	-0.0037	0.0033	-0.0056	-0.005	-0.0013
HG00364	0.0062	0.0046	0.0164	-0.0273	0.0117	-0.0029	-0.0059	0.0167	3e-04	-0.0137	0.009	-0.0018	0.0113	-0.0035	-0.0162	-0.0108	0.0036	-0.0125	-0.0104	-0.0044
HG00365	0.0046	0.0104	0.0148	-0.0329	5e-04	-0.0072	0.0073	0.0129	0	-0.0064	0.0092	-0.0103	-0.0076	0.0032	0.0024	-0.0017	-0.0071	-0.0024	0.0053	0.001
HG00366	0.0071	0.0059	0.0201	0.0044	0.0078	-0.0065	-0.0093	0.0079	0.002	-0.0125	0.0049	0.0018	-0.0088	-0.0095	-0.0048	-0.0014	0.0082	-0.0019	0.0097	-6e-04
HG00367	0.0097	0.0137	0.0254	-0.0036	0.0142	0.0057	-0.0176	0.0084	0.0039	0.003	-0.0051	-0.0078	-0.0062	-0.0055	-0.0033	7e-04	0.0085	0.0146	0.0054	-0.0037
HG00368	0.0074	0.0169	-0.0097	-0.0092	-0.0016	0.0054	-0.0083	0.0086	-0.0018	-0.0084	0.001	-0.0031	-0.0056	-0.0079	-3e-04	0.0051	-0.0023	9e-04	0.0081	0.0056
HG00369	0.0084	0.0082	-0.0112	0.0101	0.0071	0.0064	-0.0177	0.0111	-5e-04	-0.0045	-5e-04	-0.0037	0.0066	-0.0113	-0.0133	-0.0015	0.003	-6e-04	-2e-04	-0.0031
HG00371	0.0097	0.0098	0.0152	0.0048	0.003	-0.0043	-1e-04	0.0054	0.0012	-0.0179	0.0123	0.0078	0.0068	-0.0107	-0.0185	-0.0052	0.0047	-0.015	-0.0072	-0.0074
HG00372	0.0068	0.0194	-0.003	0.0103	-0.0011	0.001	-0.0131	0.006	-9e-04	-0.0057	-5e-04	-4e-04	-0.0082	-0.0096	-0.0015	0.0039	0.001	-0.0022	0.0059	0.0067
HG00373	0.0101	0.0231	0.0012	-0.0013	0.0148	0.0227	-0.0234	0.0076	0.0071	1e-04	-0.0031	-0.0033	0.008	-0.0124	-0.016	-0.002	0.0075	-0.002	-0.0088	-0.0027
HG00375	0.0081	0.0017	0.0106	-0.0162	-0.0029	-0.0138	0.001	0.0133	-7e-04	-0.026	0.0178	0.0034	-0.0024	-0.0087	-0.0105	-0.0057	5e-04	-0.0177	-2e-04	-1e-04
HG00376	0.0113	0.027	0.003	0.0031	0.0064	0.018	-0.0219	0.0038	0.0027	0.0055	-0.0085	-0.0116	0.0033	-0.0073	-0.0078	0.0043	0.0058	0.0153	0.0023	-1e-04
HG00378	0.0071	0.0093	0.0151	-0.0117	-0.0054	-0.0242	0.0102	0.0136	-0.0063	-0.0125	0.0151	-0.0059	-0.0017	5e-04	-9e-04	-0.0022	-0.0069	-0.0104	0.0044	-2e-04
HG00379	0.0113	0.0154	0.002	0.007	0.0116	0.0072	-0.0108	0.002	-0.0045	0.0201	-0.0185	0.0019	0.002	0.0041	0.004	0.0017	-0.0061	0.0053	0.0026	0.0014
HG00380	0.0087	0.0182	0.0181	0.0032	0.0049	0.0037	-0.0063	9e-04	-0.0011	-9e-04	-8e-04	0.0016	4e-04	-0.0067	-0.004	0.0025	0.0018	-0.0011	-0.003	5e-04
HG00381	0.0085	0.0142	0.0207	0.0018	0.0091	-0.0056	-0.0107	0.0073	0.0038	-0.0068	-6e-04	-5e-04	-0.0052	-0.0032	-0.0018	-5e-04	0.01	0.0051	0.0135	-0.0025
HG00382	0.0055	-0.0056	0.0362	-0.0107	-0.0032	-0.0308	0.0218	0.0045	0.0015	-0.0154	0.0187	0.0032	-0.0108	0.0033	0.0038	-0.009	-6e-04	-0.0125	0.0014	-0.0029
HG00383	0.0042	0.0265	0.0036	0.0025	0.0178	0.0195	-0.0215	0.0118	0.001	0.0047	-0.0105	-0.0021	0.0079	-0.0102	-0.0124	-0.0029	5e-04	0.0031	0	-0.0048
HG00384	0.0089	0.0248	0.0014	0.0065	0.0049	0.0057	-0.0142	0.0089	-0.004	-0.0011	-0.0029	-4e-04	-0.0032	-0.0098	-0.0053	0.0056	-0.0015	0.0039	0.0084	9e-04
HG00403	0.0098	-0.0269	0.0087	0.0227	-0.0022	-0.0127	0.0096	-0.0088	-0.0092	0.0112	-0.0106	0.0089	-0.0021	0.0064	0.0085	0.0055	-0.0119	-0.0071	8e-04	0.0034
HG00404	0.0101	-0.0318	0.0051	-0.0085	0.001	-0.0117	8e-04	0.0098	0.0049	-0.0196	0.0138	-0.0045	-0.0136	-0.0068	-8e-04	-0.003	0.005	0.0022	0.0061	-0.0028
HG00406	0.0102	-0.0327	0.0073	0.017	-7e-04	-2e-04	0.0035	-0.0084	0.0031	-8e-04	-0.0026	0.0046	-7e-04	-0.0014	0.0016	0.0014	0.0013	-0.0016	-7e-04	0.0021
HG00407	0.0115	-0.0219	-0.0031	0.0177	0.0026	-0.0116	0.0015	0.0021	0.0011	-0.0012	0.0044	0.0055	-0.0041	-3e-04	0.0021	-0.0036	0.0047	0.0011	0.0042	-0.004
HG00409	0.0106	-0.0201	-0.0337	-8e-04	0.0056	9e-04	-0.0124	0.0147	-0.0032	-0.0072	0.0049	-0.0046	-2e-04	-0.008	-0.0076	0	-0.0017	5e-04	0.0083	-0.0029
HG00410	0.0099	-0.0155	-0.014	-0.0396	0.0169	0.0059	-0.001	0.0156	-0.0125	0.0203	-0.0159	2e-04	0.0129	0.0194	0.0079	-0.0051	-0.0119	0.0068	7e-04	-4e-04
HG00419	0.0065	-0.0225	0.0104	-0.0156	0.0154	-0.0015	-0.0036	0.0108	-0.0042	-0.0099	0.0078	0.01	-0.01	-0.0048	6e-04	-0.0022	-4e-04	-0.0095	0.0076	-0.0017
HG00421	0.0102	-0.0199	-0.0152	0.0184	-1e-04	-0.0042	-0.005	0.0045	-0.0023	-0.0082	0.0032	0.005	-0.005	-0.0116	-0.0066	8e-04	0.0047	-0.003	0.0052	-0.0011
HG00422	0.0093	-0.0163	-0.0206	0.0147	0.0064	0.0041	-0.0104	-4e-04	0.0046	-0.0035	0.0018	0.0052	-0.003	-0.0043	-0.0028	-0.0024	0.014	-3e-04	0.0092	-0.0024
HG00427	0.0052	-0.0183	-0.0048	-0.0412	0.0053	-0.0101	0.007	0.0117	-0.0069	0.0027	0.0013	3e-04	-0.0034	0.0164	0.0165	-0.0037	-0.0023	0.0027	0.0107	0.0043
HG00428	0.0105	-0.0214	-0.0386	-0.0124	0.0081	-0.0024	-0.0087	0.0193	-0.0104	0.0056	-0.0037	-0.0048	0.0091	0.0041	-0.0021	-2e-04	-0.0069	0.002	0.0053	-3e-04
HG00436	0.0106	-0.0137	-0.008	0.0075	0.0222	0.0154	-0.0147	0.0033	-0.0018	0.0197	-0.0131	0.0048	0.0066	0.003	-0.0015	-0.0039	-5e-04	0.0034	-0.0029	-0.0037
HG00437	0.0123	-0.0111	-0.0316	0.0025	-0.0025	-0.0014	-0.0029	0.0069	-0.0039	0.0055	-0.0031	-0.0046	0.0047	0	-7e-04	2e-04	-0.0097	0.0045	0.0023	-8e-04
HG00442	0.0124	-0.0155	-0.0168	0.0144	0.0106	-0.0033	-0.0027	0.0017	2e-04	0.0217	-0.0102	0.0037	0.0083	0.0138	0.0047	-0.0097	0.0019	0.0054	0.0014	-0.0054
HG00443	0.0103	-0.0096	-0.0253	0.0194	0.0079	0.0117	-0.0125	-0.0028	9e-04	0.0092	-0.0088	0.0065	-0.004	-5e-04	0.0027	0	0.0032	0.005	0.008	0.0032
HG00445	0.0092	-0.0247	-0.0189	-0.0038	0.0151	0.0027	-0.0035	0.0083	-0.0037	0.0099	-0.0027	4e-04	0.0047	0.004	-3e-04	-0.0071	-0.0056	-0.0032	-0.0043	-0.0038
HG00446	0.0114	-0.0385	-0.0028	-2e-04	0.0053	-0.0052	-0.0076	-4e-04	0.0043	-0.0093	0.0039	0.0064	-0.0106	-0.0079	-0.0058	0.0021	0.0093	0.0073	0.0046	-0.0054
HG00448	0.0081	-0.0448	0.0158	-0.0198	0.0059	-0.0054	0.0074	0.0012	-0.0016	0.0018	-9e-04	-0.004	0.0036	0.0063	0.0051	-0.0023	-3e-04	0.0025	-3e-04	0.0015
HG00449	0.0089	-0.0311	-0.001	0.0191	0.0011	-6e-04	3e-04	-0.0028	-0.0035	0.0034	-0.0037	0.0034	0.0029	-0.0027	-0.0032	0.0018	-0.006	-0.0045	-0.0026	8e-04
HG00451	0.0054	-0.0459	0.0283	0.0104	0.0045	-5e-04	0.0025	-0.0068	-0.0036	-0.0102	0.0039	0.0158	-0.0022	-0.0071	-0.0069	0.0019	-0.0094	-0.0268	-0.0065	0.0045
HG00452	0.0103	-0.0432	-0.0211	-0.0056	0.0031	0.0046	-0.0082	0.0053	-0.0032	-0.0021	-8e-04	-0.0052	-0.0022	-0.0066	-0.0053	0.0041	-0.0044	0.0024	0.0062	0.004
HG00457	0.0089	-0.0249	-0.01	-0.0014	0.0091	-0.0039	-0.0055	-0.0024	-0.0032	0.0067	-0.0051	0.0133	-0.0055	0.0033	0.0014	0.0019	0.0026	0.0011	0.0042	-0.0036
HG00458	0.009	-0.038	-0.0034	-0.0095	0.0098	0.0107	-0.0026	0.0018	-0.0024	0.012	-0.0103	-0.0072	3e-04	0.0053	0.0049	0.0026	-0.0074	0.0055	0.0022	0.0034
HG00463	0.0128	-0.0214	-0.0143	0.0161	0.0229	0.0089	-0.0177	0.0043	0.0026	0.0167	-0.0097	0.008	0.0109	0.0013	-0.0142	-0.0139	0.0056	-0.0085	-0.0122	-0.0076
HG00464	0.009	-0.0102	-0.0352	-0.0184	-7e-04	-0.0134	0.0075	0.0168	-0.0115	0.0201	-0.0063	-0.0154	0.0082	0.0213	0.0089	-0.006	-0.0177	0.005	0.0019	0.0045
HG00472	0.012	-0.011	-0.0282	0.023	-0.0053	-0.0078	-0.0078	0.0083	-0.0022	-0.0033	0.0026	-0.0073	0.0041	-0.0072	-0.0109	1e-04	0.0023	0.0027	-5e-04	-0.003
HG00473	0.0074	-0.0264	-0.0017	-0.0099	0.015	0.0203	-0.0147	0.0021	0.0029	0.0115	-0.0114	-0.0072	-0.0048	0.0044	0.0047	-1e-04	-0.0021	0.0096	0.0046	0.0046
HG00477	0.0102	-0.007	-0.0221	0.0162	0.0057	0.0113	-0.0125	0.0016	0.0034	0.0057	-0.0065	-0.002	-0.0024	-0.0017	0	-7e-04	0.0046	0.0109	0.0081	0.0026
HG00478	0.0093	-0.029	0.0063	0.0112	0.0207	0.0195	-0.0137	-0.0062	8e-04	0.0254	-0.0201	8e-04	0.0079	0.0035	-0.002	-4e-04	-0.0034	0.0034	-0.006	5e-04
HG00479	0.0096	-0.0274	-0.0125	-0.0108	0.0132	0.0034	-0.0095	0.0095	0.0034	-0.0024	0.0011	-0.0013	-0.0018	-0.0043	-0.0033	-0.0064	0.0048	-0.0011	0.0052	-0.0046
HG00500	0.0109	-0.0275	-0.0095	-0.004	0.0012	0.0119	-0.0011	-0.0017	-0.0034	0.0074	-0.0092	-0.0064	0.0046	-2e-04	-0.0014	0.0043	-0.0131	0.0031	-0.003	0.0024
HG00501	0.0093	-0.0256	-0.0369	-0.0223	0.0067	0.004	-0.0088	0.0162	-0.0047	-0.0066	0.0026	-0.0041	-0.0049	-0.0053	-0.0036	0.0029	-0.0088	6e-04	0.0102	1e-04
HG00513	0.0108	-0.0346	0.0147	-0.0181	0.017	-0.0096	0.0068	0.0031	0.0011	0.0098	-0.004	0.0042	0.0019	0.0127	0.0075	-0.0108	0.0066	0.0013	-0.0014	-0.008
HG00525	0.0065	-0.0359	-0.0133	-0.0337	0.0033	0.0086	0.004	0.0129	-0.0038	-0.0149	0.0096	-0.0064	0.0114	-0.0072	-0.0095	-8e-04	-0.0128	-0.0083	-7e-04	-4e-04
HG00530	0.0114	-0.0246	-0.0063	0.0159	0.0087	-0.0041	-0.0108	0.0054	0.0033	-0.0096	0.0092	0.0026	-0.0024	-0.0099	-0.0094	-0.0041	0.0111	7e-04	0.0044	-0.0055
HG00531	0.0059	-0.0362	0.013	-0.0113	0.0177	0.0093	-0.0034	-0.0015	-8e-04	-0.0135	0.0051	0.0203	0.0152	-0.0116	-0.0204	-0.0059	-0.0099	-0.0448	-0.0164	-0.0026
HG00533	0.0073	-0.0523	0.0193	-0.0206	0.008	0.0046	0.0072	-3e-04	-0.0105	0.0151	-0.012	-0.0047	0.0124	0.0098	0.0033	0.0051	-0.0162	2e-04	-0.006	0.0036
HG00534	0.0091	-0.0457	0.0128	0.0078	0.021	0.0126	-0.0165	-4e-04	0.0026	0.0095	-0.0105	-0.0014	-0.0024	-0.0058	-0.0048	2e-04	0.0051	9e-04	-0.0034	-0.0011
HG00536	0.0096	-0.0094	-0.0201	0.0161	0.0128	-1e-04	-0.0036	0.0029	-0.0066	0.0141	-0.0088	0.0129	0.0127	0.0034	-0.0062	-0.006	-0.0068	-0.0113	-0.0056	-0.0093
HG00537	0.006	-0.0269	-0.0046	-0.0057	0.0065	0.0077	-0.0011	0.0018	-0.008	0.0065	-0.0058	0.0021	-0.0015	0.0024	0.0048	0.0056	-0.0092	-0.0028	0.0056	0.0053
HG00542	0.0125	-0.0148	0.0056	0.0138	0.0096	-5e-04	-0.0048	-0.0029	0.0083	0.0111	-0.0047	-0.0014	0.0013	0.0024	0.001	-0.0054	0.0094	0.0112	-0.0028	-0.0047
HG00543	0.0096	-0.0373	0.0153	0.01	0.0055	0.0054	-0.0073	-3e-04	0.0012	-0.0028	-0.0026	-0.0043	-0.0065	-0.0081	-0.0037	0.0068	0.0013	0.0053	0.0014	-8e-04
HG00551	-0.0018	0.0129	0.0114	-0.0294	0.0122	-0.0087	0.0049	0.0149	0.0336	0.018	-0.0045	-0.0265	-0.038	0.0125	0.0211	-0.0088	-0.0209	-0.0036	-0.0013	-0.0015
HG00553	5e-04	-0.0022	0.0159	-0.0435	-0.006	-2e-04	8e-04	0.0096	-0.0077	2e-04	-0.0019	-0.0145	-0.0026	-1e-04	-4e-04	0.0145	-0.0151	0.0067	0.0115	0.0181
HG00554	-4e-04	0.0103	0.0206	0.0103	0.0208	-0.006	-0.0315	0.0064	-0.0312	-0.0014	0.0033	0.0073	0.0375	0.0012	0.0012	-0.0149	0.029	-0.0312	-0.0161	0.0186
HG00556	0.0107	-0.0278	-0.0101	0.0197	0.001	0.0034	-0.0037	0.0016	-0.0061	0.0045	-0.0046	-2e-04	0.0062	-0.0048	-0.0067	0.0023	-0.0078	-0.0016	-0.0039	-0.0016
HG00557	0.0103	-0.014	-0.0333	-0.0092	0.0093	-0.0095	-0.0112	0.0255	-0.0113	-0.0042	9e-04	1e-04	0.0128	-0.002	-0.0141	-0.0053	-0.009	-0.015	-0.0017	-0.0024
HG00559	0.0084	-0.0236	-9e-04	0.0184	0.0073	-0.0166	0.0018	0.0047	-0.003	-0.0055	0.0087	0.0094	-0.0096	-8e-04	0.0031	-0.0039	0.0059	-0.0026	0.0127	-0.0028
HG00560	0.0089	-0.0294	-0.0131	0.0023	0.0073	-0.0118	-0.0039	-0.0018	-0.0072	0.0038	-0.0067	0.0197	-0.0137	1e-04	0.0032	0.0071	-0.0018	-0.0027	0.0115	-0.0016
HG00565	0.0092	-0.0187	0	0.0131	0.0146	-0.0029	-0.0055	0.0027	7e-04	-0.0082	0.0077	0.0173	0.0074	-0.0063	-0.0137	-0.011	0.0047	-0.026	-0.0104	-0.0063
HG00566	0.0074	-0.0601	0.0131	-0.0098	0.0033	0.0177	-7e-04	-0.0106	0.0019	-0.0042	-0.0042	-0.0041	-0.0036	-0.009	-0.0025	0.01	-0.0044	4e-04	3e-04	0.0084
HG00580	0.0101	-0.0367	0.0056	-0.0068	0.0227	-1e-04	-0.0084	-0.0013	0.0026	0.0046	-0.0039	0.0185	-0.0016	-7e-04	-0.0076	-0.0067	0.0063	-0.0107	-0.0084	-0.008
HG00583	0.0093	-0.0185	-0.0091	0.0113	0.0142	0.0032	-0.0035	0.0031	-0.004	0.0103	-0.0048	0.0125	0.0084	4e-04	-0.0029	-0.0065	-0.0021	-0.0063	-0.0046	-0.008
HG00584	0.0109	-0.0227	-0.0086	-0.0279	0.0104	-0.0048	0.0024	0.0123	-0.0075	0.0137	-0.0073	-0.0036	0.0099	0.015	0.0038	-0.0073	-0.0069	0.0063	-9e-04	-0.0034
HG00589	0.0072	-0.0484	0.0297	0.0056	0.0119	0.021	-0.0104	-0.0133	0.0021	0.0052	-0.0133	1e-04	-0.003	-0.005	-0.0022	0.0099	-0.0059	-0.0014	-0.0041	0.007
HG00590	0.0069	-0.0192	-0.0262	-0.0349	0.0099	-0.0029	-0.001	0.0184	-0.0063	-8e-04	0.0012	-0.0055	0.0077	0.0087	4e-04	-0.0048	-0.007	-0.0026	0.0081	-0.003
HG00592	0.0108	-0.0069	-0.0216	0.021	-3e-04	-0.0012	-0.0038	-0.0011	-0.003	0.0064	-0.0063	0.0056	-0.0034	-1e-04	0.0043	0.0029	-0.002	-0.0014	0.0051	0.0021
HG00593	0.0046	-0.0372	-0.0129	-0.0377	0.0043	0.0041	0.0024	0.012	-0.0105	-0.0028	2e-04	-0.0054	0.0045	0.0034	0.0033	0.0052	-0.0169	-0.0064	0.0053	0.0051
HG00596	0.0091	-0.0144	-0.0321	0.0045	0.003	-0.0048	-0.0105	0.0067	-0.0116	0.0077	-0.0103	0.0092	-0.0068	-4e-04	0.003	0.0127	-0.0079	0.003	0.0135	0.0014
HG00598	0.0083	-0.0322	-0.02	-0.0195	9e-04	-0.0144	-0.0042	0.0066	-0.0058	-0.0126	0.0055	0.0078	-0.0121	-0.0063	-0.0032	0.0076	-3e-04	-0.0026	0.0133	-1e-04
HG00599	0.0083	-0.0406	0.0159	0.0058	0.0111	0.0093	-6e-04	-0.0049	-0.0016	0.0033	-0.0031	0.0041	0.0027	-0.0025	-4e-04	-0.0012	-0.0019	-0.0041	-0.0031	0.002
HG00607	0.0081	-0.0371	0.0256	-0.0174	0.0056	-0.012	0.0116	0.0026	-0.0078	0.0102	-0.0056	0.0016	0.0013	0.0136	0.0101	-0.002	-0.0081	0.0015	0.003	0.0014
HG00608	0.0098	-0.0276	-0.0025	-0.0102	0.0059	-0.008	-0.0041	0.0072	0.0037	-0.008	0.0066	-0.0052	-0.0064	0.0015	0.0027	-0.0035	0.0107	0.0083	0.0106	-2e-04
HG00610	0.0057	-0.0281	-0.015	-0.0252	0.0143	4e-04	-0.0098	0.0056	-0.0042	-0.0019	-0.0049	0.0114	-0.0163	0.0013	0.0067	0.0055	-0.0018	0.0042	0.0173	-3e-04
HG00611	0.0085	-0.0599	0.0328	0.0099	0.0088	0.0077	-4e-04	-0.0105	-0.0033	0.0035	-0.0113	0.0037	0.0043	-0.008	-0.0089	0.0105	-0.0111	-0.011	-0.0076	0.002
