Pop	Pop3code	Genetic_region	Project	Latitud	Longitud	Lambda	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50	C51	C52	C53	C54	C55	C56
Toscani in Italia	TSI	EUR	1000 Genomes	42.1	12	4.64158883361278	0.0185185185185185	NA	NA	NA	0.972222222222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00925925925925926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Utah Residents (CEPH) with Northern and Western European ancestry	CEU	EUR	1000 Genomes	40.767	-111.8904	0.01	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Utah Residents (CEPH) with Northern and Western European ancestry	CEU	EUR	1000 Genomes	40.767	-111.8904	0.0215443469003188	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Utah Residents (CEPH) with Northern and Western European ancestry	CEU	EUR	1000 Genomes	40.767	-111.8904	0.0464158883361278	NA	0.98989898989899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0101010101010101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Utah Residents (CEPH) with Northern and Western European ancestry	CEU	EUR	1000 Genomes	40.767	-111.8904	0.1	NA	0.98989898989899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0101010101010101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Utah Residents (CEPH) with Northern and Western European ancestry	CEU	EUR	1000 Genomes	40.767	-111.8904	0.215443469003188	NA	0.97979797979798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0101010101010101	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0101010101010101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Utah Residents (CEPH) with Northern and Western European ancestry	CEU	EUR	1000 Genomes	40.767	-111.8904	0.464158883361278	NA	0.94949494949495	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0303030303030303	NA	NA	NA	0.0101010101010101	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0101010101010101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Utah Residents (CEPH) with Northern and Western European ancestry	CEU	EUR	1000 Genomes	40.767	-111.8904	1	NA	0.454545454545455	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0202020202020202	NA	NA	0.0101010101010101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0101010101010101	NA	NA	NA	0.0101010101010101	NA	0.494949494949495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Utah Residents (CEPH) with Northern and Western European ancestry	CEU	EUR	1000 Genomes	40.767	-111.8904	10	0.0101010101010101	NA	0.0202020202020202	NA	NA	0.0808080808080808	NA	NA	NA	0.0303030303030303	NA	NA	NA	NA	0.0202020202020202	NA	NA	NA	NA	NA	NA	NA	0.0101010101010101	0.101010101010101	0.0707070707070707	NA	NA	NA	NA	0.0202020202020202	NA	0.282828282828283	NA	NA	NA	NA	NA	0.0303030303030303	0.141414141414141	0.0202020202020202	NA	NA	0.0808080808080808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0808080808080808	NA	NA
Utah Residents (CEPH) with Northern and Western European ancestry	CEU	EUR	1000 Genomes	40.767	-111.8904	2.15443469003188	NA	0.121212121212121	0.141414141414141	NA	NA	NA	NA	NA	NA	NA	NA	0.0101010101010101	NA	NA	0.0202020202020202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0606060606060606	NA	0.646464646464647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Utah Residents (CEPH) with Northern and Western European ancestry	CEU	EUR	1000 Genomes	40.767	-111.8904	4.64158883361278	NA	0.0101010101010101	0.0707070707070707	NA	NA	NA	NA	NA	NA	0.0101010101010101	NA	NA	NA	NA	0.0202020202020202	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0505050505050505	NA	NA	NA	NA	0.0909090909090909	NA	0.747474747474748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yoruba in Ibadan, Nigeria	YRI	AFR	1000 Genomes	7.4	3.92	0.01	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yoruba in Ibadan, Nigeria	YRI	AFR	1000 Genomes	7.4	3.92	0.0215443469003188	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yoruba in Ibadan, Nigeria	YRI	AFR	1000 Genomes	7.4	3.92	0.0464158883361278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yoruba in Ibadan, Nigeria	YRI	AFR	1000 Genomes	7.4	3.92	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yoruba in Ibadan, Nigeria	YRI	AFR	1000 Genomes	7.4	3.92	0.215443469003188	0.0275229357798165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972477064220184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yoruba in Ibadan, Nigeria	YRI	AFR	1000 Genomes	7.4	3.92	0.464158883361278	0.0275229357798165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972477064220184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yoruba in Ibadan, Nigeria	YRI	AFR	1000 Genomes	7.4	3.92	1	0.0275229357798165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972477064220184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yoruba in Ibadan, Nigeria	YRI	AFR	1000 Genomes	7.4	3.92	10	0.055045871559633	NA	NA	NA	NA	NA	0.055045871559633	NA	NA	0.0642201834862385	NA	NA	NA	NA	NA	0.0275229357798165	NA	0.752293577981651	NA	0.00917431192660551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00917431192660551	NA	NA	0.00917431192660551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.018348623853211	NA	NA	NA	NA	NA	NA
Yoruba in Ibadan, Nigeria	YRI	AFR	1000 Genomes	7.4	3.92	2.15443469003188	0.0275229357798165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.963302752293578	NA	NA	NA	0.00917431192660551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Yoruba in Ibadan, Nigeria	YRI	AFR	1000 Genomes	7.4	3.92	4.64158883361278	0.0275229357798165	NA	NA	NA	NA	NA	0.055045871559633	NA	NA	0.036697247706422	NA	NA	NA	NA	NA	0.779816513761468	NA	NA	NA	0.018348623853211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0642201834862385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.018348623853211	NA	NA	NA	NA	NA	NA	NA
