Pop	Pop3code	Genetic_region	Project	Latitud	Longitud	Lambda	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50	C51	C52	C53	C54	C55	C56	C57	C58	C59	C60	C61	C62	C63
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.0449843266896944	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.0542867543932386	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.0655128556859551	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.079060432109077	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.0954095476349994	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.115139539932645	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.138949549437314	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.167683293681101	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.202358964772516	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.244205309454865	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.294705170255181	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.355648030622313	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.429193426012878	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.517947467923121	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.625055192527397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.754312006335461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	0.910298177991522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	1.09854114198756	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	1.32571136559011	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	1.59985871960606	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	1.93069772888325	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	10.4811313415469	0.0576923076923077	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	0.0192307692307692	0.0192307692307692	NA	0.326923076923077	NA	NA	NA	0.0576923076923077	0.0192307692307692	NA	NA	NA	NA	NA	NA	0.115384615384615	0.115384615384615	NA	NA	NA	NA	NA	0.115384615384615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0961538461538462	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	100	0.980769230769231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	12.648552168553	0.0384615384615385	NA	NA	NA	NA	0.0192307692307692	NA	NA	NA	NA	NA	NA	0.0192307692307692	0.0192307692307692	NA	0.192307692307692	NA	NA	NA	0.0576923076923077	0.0192307692307692	NA	NA	0.0192307692307692	NA	NA	NA	0.115384615384615	0.153846153846154	NA	NA	NA	NA	NA	0.134615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0576923076923077	NA	NA	0.0961538461538462	NA	NA	NA	NA	NA	0.0576923076923077	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	15.2641796717523	0.0576923076923077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	0.0384615384615385	0.0384615384615385	0.134615384615385	NA	0.0192307692307692	NA	0.0192307692307692	0.0384615384615385	NA	NA	0.0192307692307692	NA	NA	NA	0.0384615384615385	0.115384615384615	0.0961538461538462	NA	0.0192307692307692	NA	NA	0.115384615384615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0769230769230769	NA	NA	0.0769230769230769	0.0576923076923077	NA	0.0192307692307692	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	18.4206996932671	0.192307692307692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	NA	0.0192307692307692	0.0576923076923077	0.115384615384615	NA	0.0769230769230769	NA	NA	0.0192307692307692	NA	NA	0.0192307692307692	0.0192307692307692	NA	NA	0.0192307692307692	0.0769230769230769	0.0384615384615385	0.0384615384615385	NA	0.0384615384615385	NA	0.0961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0576923076923077	NA	NA	0.0192307692307692	0.0576923076923077	NA	NA	NA	NA	0.0192307692307692	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	2.32995181051537	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	2.81176869797423	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	22.2299648252619	0.192307692307692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0384615384615385	0.0192307692307692	0.0192307692307692	0.0192307692307692	0.115384615384615	NA	0.0384615384615385	NA	NA	0.0192307692307692	NA	0.0384615384615385	NA	0.0192307692307692	0.0384615384615385	NA	0.0192307692307692	0.0576923076923077	0.0384615384615385	0.0384615384615385	NA	0.0384615384615385	NA	0.0769230769230769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	0.0192307692307692	0.0576923076923077	NA	0.0384615384615385	NA	NA	0.0192307692307692	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	26.8269579527972	0.384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	0.0769230769230769	NA	0.0192307692307692	NA	NA	0.0192307692307692	NA	0.0769230769230769	NA	0.0192307692307692	0.0192307692307692	NA	0.0192307692307692	0.0384615384615385	0.0384615384615385	0.0384615384615385	NA	0.0384615384615385	0.0192307692307692	0.0384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	0.0192307692307692	0.0384615384615385	NA	0.0192307692307692	NA	NA	0.0192307692307692	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	3.39322177189533	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	32.3745754281764	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0576923076923077	NA	0.0192307692307692	NA	NA	NA	NA	0.0192307692307692	NA	0.0192307692307692	NA	NA	0.0192307692307692	0.0384615384615385	0.0384615384615385	0.0384615384615385	NA	0.0384615384615385	0.0192307692307692	0.0384615384615385	NA	NA	0.0192307692307692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	NA	NA	0.0192307692307692	0.0576923076923077	NA	0.0192307692307692	NA	NA	0.0192307692307692	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	39.0693993705461	0.615384615384615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0576923076923077	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	NA	NA	0.0192307692307692	0.0384615384615385	0.0384615384615385	0.0192307692307692	NA	0.0192307692307692	0.0192307692307692	0.0384615384615385	NA	NA	0.0192307692307692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	NA	NA	0.0192307692307692	0.0384615384615385	NA	NA	NA	NA	0.0192307692307692	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	4.09491506238042	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	4.94171336132383	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.903846153846154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	47.1486636345739	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0384615384615385	0.0192307692307692	0.0192307692307692	NA	NA	0.0192307692307692	0.0192307692307692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	0.0384615384615385	NA	0.0192307692307692	NA	NA	0.0192307692307692	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	5.96362331659464	0.0192307692307692	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	0.0576923076923077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.115384615384615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	56.8986602901829	0.884615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	0.0384615384615385	NA	0.0192307692307692	NA	NA	0.0192307692307692	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	68.66488450043	0.942307692307692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	0.0192307692307692	NA	NA	NA	NA	0.0192307692307692	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	7.19685673001151	0.0384615384615385	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	0.634615384615385	NA	NA	NA	0.0576923076923077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.153846153846154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	NA	NA	NA	NA	NA	NA	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	8.68511373751352	NA	NA	NA	NA	NA	0.0384615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.384615384615385	NA	NA	NA	0.0769230769230769	NA	NA	NA	NA	NA	NA	NA	NA	0.192307692307692	NA	NA	NA	NA	NA	0.153846153846154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0769230769230769	NA	0.0384615384615385	NA	NA	NA	NA	NA	0.0384615384615385	NA
African Ancestry in SW USA	ASW	AFR	1000 Genomes	35.483	-97.53333	82.8642772854684	0.961538461538462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0192307692307692	NA	NA	0.0192307692307692	NA	NA	NA
African Caribbean in Barbados	ACB	AFR	1000 Genomes	13.1	-59.62	0.01	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Caribbean in Barbados	ACB	AFR	1000 Genomes	13.1	-59.62	0.0120679264063933	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Caribbean in Barbados	ACB	AFR	1000 Genomes	13.1	-59.62	0.0145634847750124	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Caribbean in Barbados	ACB	AFR	1000 Genomes	13.1	-59.62	0.0175751062485479	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Caribbean in Barbados	ACB	AFR	1000 Genomes	13.1	-59.62	0.0212095088792019	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Caribbean in Barbados	ACB	AFR	1000 Genomes	13.1	-59.62	0.0255954792269954	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Caribbean in Barbados	ACB	AFR	1000 Genomes	13.1	-59.62	0.0308884359647748	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Caribbean in Barbados	ACB	AFR	1000 Genomes	13.1	-59.62	0.0372759372031494	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Caribbean in Barbados	ACB	AFR	1000 Genomes	13.1	-59.62	0.0449843266896944	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Caribbean in Barbados	ACB	AFR	1000 Genomes	13.1	-59.62	0.0542867543932386	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
African Caribbean in Barbados	ACB	AFR	1000 Genomes	13.1	-59.62	0.0655128556859551	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
