indv	poject	pop3code	population	genetic_region	latitude	longitude	color
HG00140	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00141	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00142	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00143	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00145	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00146	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00148	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00149	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00150	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00151	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00154	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00155	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00157	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00158	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00159	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00160	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG01334	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00259	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00260	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00261	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00262	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00263	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00264	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00265	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG02215	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG01789	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG01790	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG01791	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00239	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00240	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00242	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00243	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00244	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00231	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00232	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00233	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00234	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00235	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00236	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00237	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00238	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00256	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00257	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00258	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00250	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00251	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00245	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00246	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00254	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00255	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00252	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG00253	1000 Genomes	GBR	British From England and Scotland	EUR	52.486243	-1.890401	blue
HG01813	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01812	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02401	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01029	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01046	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01808	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02402	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01031	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01811	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG00956	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG00978	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG00982	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01028	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02187	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02188	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02351	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02406	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02407	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02408	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01809	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01810	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01794	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01795	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01796	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01797	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01798	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01799	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01800	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01801	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01802	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01804	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01805	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02409	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02410	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02390	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02391	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02151	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02152	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01815	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01816	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01817	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG00759	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG00766	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG00844	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG00851	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01806	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01807	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG00879	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG00881	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02182	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02184	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02185	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02186	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02374	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02375	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02190	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02353	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02355	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG00864	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG00867	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02356	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02360	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02364	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02367	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02371	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02373	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02154	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02155	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02379	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02380	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02382	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02383	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02384	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02385	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02386	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02389	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02250	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02392	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02153	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02394	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02395	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02156	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02164	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02165	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02166	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02178	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02179	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02180	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02181	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02399	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02396	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02397	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG02398	1000 Genomes	CDX	Chinese Dai in Xishuangbanna, China	EAS	22	100.78	green3
HG01341	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01342	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01250	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01251	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01256	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01257	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01259	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01260	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01344	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01345	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01253	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01254	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01277	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01280	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01281	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01284	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01269	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01271	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01272	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01275	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01479	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01485	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01486	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01488	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01489	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01491	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01492	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01494	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01495	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01497	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01498	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01350	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01431	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01432	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01435	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01437	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01438	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01440	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01441	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01443	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01444	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01447	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01455	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01456	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01459	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01369	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01462	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01464	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01465	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01468	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01474	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01383	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01384	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01389	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01390	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01139	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01140	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01142	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01550	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01348	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01556	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01363	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01351	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01353	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01354	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01356	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01357	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01359	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01360	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01362	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01131	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01365	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01366	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01461	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01372	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01374	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01375	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01377	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01378	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01130	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01125	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01133	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01134	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01136	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01137	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01149	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01113	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01148	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01124	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01112	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01121	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01122	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01119	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG01551	1000 Genomes	CLM	Colombian in Medellín, Colombia	AMR	4.58333	-74.066666	red
HG03499	1000 Genomes	ESN	Esan in Nigeria	AFR	9.06666	7.483333	orange
HG02941	1000 Genomes	ESN	Esan in Nigeria	AFR	9.06666	7.483333	orange
HG02938	1000 Genomes	ESN	Esan in Nigeria	AFR	9.06666	7.483333	orange
HG03111	1000 Genomes	ESN	Esan in Nigeria	AFR	9.06666	7.483333	orange
HG02922	1000 Genomes	ESN	Esan in Nigeria	AFR	9.06666	7.483333	orange
HG03304	1000 Genomes	ESN	Esan in Nigeria	AFR	9.06666	7.483333	orange
HG03115	1000 Genomes	ESN	Esan in Nigeria	AFR	9.06666	7.483333	orange
HG03297	1000 Genomes	ESN	Esan in Nigeria	AFR	9.06666	7.483333	orange
HG02923	1000 Genomes	ESN	Esan in Nigeria	AFR	9.06666	7.483333	orange
HG03295	1000 Genomes	ESN	Esan in Nigeria	AFR	9.06666	7.483333	orange
HG03301	1000 Genomes	ESN	Esan in Nigeria	AFR	9.06666	7.483333	orange
HG03112	1000 Genomes	ESN	Esan in Nigeria	AFR	9.06666	7.483333	orange
HG03114	1000 Genomes	ESN	Esan in Nigeria	AFR	9.06666	7.483333	orange
